374;189;185;1;189;;340;189;151;1;387;;334;387;0;1;334;;273;334;0;1;273;;234;273;0;1;234
374;0;374;0;0;;151;0;151;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
374;230;144;1;230;;151;230;151;0;0;;334;0;334;0;0;;273;0;273;0;0;;0;0;0;0;0
144;202;0;0;0;;151;0;151;0;0;;334;0;334;0;0;;273;0;273;0;0;;0;0;0;0;0
0;191;0;0;0;;538;0;308;1;230;;334;230;104;1;230;;273;230;43;1;221;;234;221;13;1;221
230;0;230;1;144;;308;144;164;0;0;;334;0;334;0;0;;43;0;43;0;0;;13;0;13;0;0
374;208;166;1;208;;394;208;186;1;352;;334;352;0;1;334;;264;334;0;1;273;;234;273;0;1;234
374;206;168;1;206;;186;206;0;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
374;183;191;1;183;;352;183;169;1;369;;334;369;0;1;334;;273;334;0;1;273;;234;273;0;1;234
191;0;191;0;0;;169;0;169;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
191;234;0;0;0;;169;0;169;0;0;;334;0;334;0;0;;273;0;273;0;0;;0;0;0;0;0
183;233;0;1;374;;169;374;0;0;0;;334;0;334;0;0;;273;0;273;0;0;;0;0;0;0;0
374;198;176;1;198;;369;198;171;1;367;;334;367;0;1;334;;273;334;0;1;273;;234;273;0;1;234
374;0;374;0;0;;171;0;171;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
374;175;199;1;175;;538;175;363;1;175;;334;175;159;1;175;;273;175;98;1;169;;234;169;65;1;169
374;212;162;1;212;;363;212;151;0;0;;334;0;334;0;0;;98;0;98;0;0;;65;0;65;0;0
162;206;0;0;0;;151;0;151;0;0;;334;0;334;0;0;;267;0;267;0;0;;65;0;65;0;0
0;0;0;0;0;;151;0;151;0;0;;334;0;334;0;0;;267;0;267;0;0;;65;0;65;0;0
212;231;0;1;374;;326;374;0;1;538;;334;538;0;1;334;;267;334;0;1;273;;234;273;0;1;234
374;161;213;1;161;;0;161;0;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
374;262;112;1;262;;538;262;276;1;262;;334;262;72;1;262;;273;262;11;1;260;;234;260;0;1;234
374;0;374;0;0;;276;0;276;0;0;;334;0;334;0;0;;11;0;11;0;0;;0;0;0;0;0
374;228;146;1;228;;538;228;310;1;228;;334;228;106;1;228;;271;228;43;1;221;;234;221;13;1;221
146;178;0;0;0;;310;0;310;0;0;;334;0;334;0;0;;43;0;43;0;0;;13;0;13;0;0
0;245;0;0;0;;310;0;310;0;0;;334;0;334;0;0;;264;0;264;0;0;;13;0;13;0;0
228;0;228;1;146;;310;146;164;0;0;;334;0;334;0;0;;264;0;264;0;0;;13;0;13;0;0
374;268;106;1;268;;392;268;124;1;414;;334;414;0;1;334;;264;334;0;1;273;;234;273;0;1;234
374;154;220;1;154;;124;154;0;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
374;220;154;1;220;;414;220;194;1;344;;334;344;0;1;334;;273;334;0;1;273;;234;273;0;1;234
374;0;374;0;0;;194;0;194;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
374;209;165;1;209;;194;209;194;0;0;;334;0;334;0;0;;273;0;273;0;0;;0;0;0;0;0
165;159;6;0;0;;194;0;194;0;0;;334;0;334;0;0;;273;0;273;0;0;;0;0;0;0;0
6;186;0;0;0;;538;0;329;1;209;;334;209;125;1;209;;273;209;64;1;208;;234;208;26;1;208
209;0;209;1;165;;329;165;164;0;0;;334;0;334;0;0;;64;0;64;0;0;;26;0;26;0;0
374;247;127;1;247;;373;247;126;1;412;;334;412;0;1;334;;272;334;0;1;273;;234;273;0;1;234
374;142;232;1;142;;126;142;0;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
374;146;228;1;146;;412;146;266;1;272;;334;272;62;1;272;;273;272;1;1;273;;234;273;0;1;234
228;0;228;0;0;;266;0;266;0;0;;334;0;334;0;0;;1;0;1;0;0;;0;0;0;0;0
228;220;8;0;0;;266;0;266;0;0;;334;0;334;0;0;;274;0;274;0;0;;0;0;0;0;0
154;231;0;1;374;;266;374;0;0;0;;334;0;334;0;0;;274;0;274;0;0;;0;0;0;0;0
374;186;188;1;186;;272;186;86;1;452;;334;452;0;1;334;;274;334;0;1;273;;234;273;0;1;234
374;0;374;0;0;;86;0;86;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
374;223;151;1;223;;538;223;315;1;223;;334;223;111;1;223;;273;223;50;1;221;;234;221;13;1;221
374;113;261;0;0;;315;0;315;0;0;;334;0;334;0;0;;50;0;50;0;0;;13;0;13;0;0
261;211;50;1;324;;315;324;315;0;0;;334;0;334;0;0;;271;0;271;0;0;;13;0;13;0;0
50;0;50;0;0;;315;0;315;0;0;;334;0;334;0;0;;271;0;271;0;0;;13;0;13;0;0
50;191;0;0;0;;538;0;214;1;324;;334;324;10;1;324;;271;324;0;1;273;;234;273;0;1;234
324;195;129;1;245;;214;245;0;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
374;154;220;1;154;;324;154;170;1;368;;334;368;0;1;334;;273;334;0;1;273;;234;273;0;1;234
374;0;374;0;0;;170;0;170;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
374;186;188;1;186;;538;186;352;1;186;;334;186;148;1;186;;273;186;87;1;182;;234;182;52;1;182
188;188;0;0;0;;352;0;352;0;0;;334;0;334;0;0;;87;0;87;0;0;;52;0;52;0;0
0;222;0;0;0;;352;0;352;0;0;;334;0;334;0;0;;269;0;269;0;0;;52;0;52;0;0
186;0;186;1;188;;352;188;164;0;0;;334;0;334;0;0;;269;0;269;0;0;;52;0;52;0;0
374;213;161;1;213;;350;213;137;1;401;;334;401;0;1;334;;269;334;0;1;273;;234;273;0;1;234
374;186;188;1;186;;137;186;0;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
374;258;116;1;258;;401;258;143;1;395;;334;395;0;1;334;;273;334;0;1;273;;234;273;0;1;234
374;0;374;0;0;;143;0;143;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
374;254;120;1;254;;143;254;143;0;0;;334;0;334;0;0;;273;0;273;0;0;;0;0;0;0;0
120;194;0;0;0;;143;0;143;0;0;;334;0;334;0;0;;273;0;273;0;0;;0;0;0;0;0
0;225;0;0;0;;538;0;284;1;254;;334;254;80;1;254;;273;254;19;1;247;;234;247;0;1;234
254;0;254;1;120;;284;120;164;0;0;;334;0;334;0;0;;19;0;19;0;0;;0;0;0;0;0
374;185;189;1;185;;418;185;233;1;305;;334;305;29;1;305;;266;305;0;1;273;;234;273;0;1;234
374;165;209;1;165;;233;165;68;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
374;158;216;1;158;;373;158;215;1;323;;334;323;11;1;323;;273;323;0;1;273;;234;273;0;1;234
216;0;216;0;0;;215;0;215;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
216;122;94;0;0;;215;0;215;0;0;;334;0;334;0;0;;273;0;273;0;0;;0;0;0;0;0
252;232;20;1;354;;215;354;0;0;0;;334;0;334;0;0;;273;0;273;0;0;;0;0;0;0;0
374;211;163;1;211;;323;211;112;1;426;;334;426;0;1;334;;273;334;0;1;273;;234;273;0;1;234
374;0;374;0;0;;112;0;112;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
374;239;135;1;239;;538;239;299;1;239;;334;239;95;1;239;;273;239;34;1;234;;234;234;0;1;234
374;233;141;1;233;;299;233;66;0;0;;334;0;334;0;0;;34;0;34;0;0;;0;0;0;0;0
141;193;0;0;0;;66;0;66;0;0;;334;0;334;0;0;;268;0;268;0;0;;0;0;0;0;0
0;0;0;0;0;;66;0;66;0;0;;334;0;334;0;0;;268;0;268;0;0;;0;0;0;0;0
233;215;18;1;356;;305;356;0;1;538;;334;538;0;1;334;;268;334;0;1;273;;234;273;0;1;234
374;267;107;1;267;;0;267;0;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
374;245;129;1;245;;538;245;293;1;245;;334;245;89;1;245;;273;245;28;1;234;;234;234;0;1;234
374;0;374;0;0;;293;0;293;0;0;;334;0;334;0;0;;28;0;28;0;0;;0;0;0;0;0
374;169;205;1;169;;538;169;369;1;169;;334;169;165;1;169;;262;169;93;1;169;;234;169;65;1;169
205;181;24;0;0;;369;0;369;0;0;;334;0;334;0;0;;93;0;93;0;0;;65;0;65;0;0
24;194;0;0;0;;369;0;369;0;0;;334;0;334;0;0;;262;0;262;0;0;;65;0;65;0;0
169;0;169;1;205;;369;205;164;0;0;;334;0;334;0;0;;262;0;262;0;0;;65;0;65;0;0
374;185;189;1;185;;333;185;148;1;390;;334;390;0;1;334;;262;334;0;1;273;;234;273;0;1;234
374;204;170;1;204;;148;204;0;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
374;156;218;1;156;;390;156;234;1;304;;334;304;30;1;304;;273;304;0;1;273;;234;273;0;1;234
374;0;374;0;0;;234;0;234;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
374;260;114;1;260;;234;260;234;0;0;;334;0;334;0;0;;273;0;273;0;0;;0;0;0;0;0
114;174;0;0;0;;234;0;234;0;0;;334;0;334;0;0;;273;0;273;0;0;;0;0;0;0;0
0;172;0;0;0;;538;0;278;1;260;;334;260;74;1;260;;273;260;13;1;260;;234;260;0;1;234
260;0;260;1;114;;278;114;164;0;0;;334;0;334;0;0;;13;0;13;0;0;;0;0;0;0;0
374;196;178;1;196;;424;196;228;1;310;;334;310;24;1;310;;273;310;0;1;273;;234;273;0;1;234
374;187;187;1;187;;228;187;41;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
374;218;156;1;218;;351;218;133;1;405;;334;405;0;1;334;;273;334;0;1;273;;234;273;0;1;234
156;0;156;0;0;;133;0;133;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
156;183;0;0;0;;133;0;133;0;0;;334;0;334;0;0;;273;0;273;0;0;;0;0;0;0;0
218;202;16;1;358;;133;358;0;0;0;;334;0;334;0;0;;273;0;273;0;0;;0;0;0;0;0
374;242;132;1;242;;405;242;163;1;375;;334;375;0;1;334;;273;334;0;1;273;;234;273;0;1;234
374;0;374;0;0;;163;0;163;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
374;149;225;1;149;;538;149;389;0;0;;334;0;334;0;0;;273;0;273;0;0;;234;0;234;0;0
374;181;193;1;181;;389;181;208;1;330;;334;330;4;1;330;;273;330;0;1;273;;234;273;0;1;234
193;184;9;0;0;;208;0;208;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
9;0;9;0;0;;208;0;208;0;0;;334;0;334;0;0;;273;0;273;0;0;;0;0;0;0;0
190;221;0;1;374;;208;374;0;0;0;;334;0;334;0;0;;273;0;273;0;0;;0;0;0;0;0
374;236;138;1;236;;330;236;94;1;444;;334;444;0;1;334;;273;334;0;1;273;;234;273;0;1;234
374;204;170;1;204;;94;204;0;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
374;0;374;0;0;;444;0;444;0;0;;334;0;334;0;0;;273;0;273;0;0;;234;0;234;0;0
374;160;214;1;160;;444;160;284;1;254;;334;254;80;1;254;;273;254;19;1;247;;234;247;0;1;234
214;182;32;0;0;;284;0;284;0;0;;334;0;334;0;0;;19;0;19;0;0;;0;0;0;0;0
32;183;0;0;0;;284;0;284;0;0;;334;0;334;0;0;;266;0;266;0;0;;0;0;0;0;0
160;0;160;1;214;;284;214;70;0;0;;334;0;334;0;0;;266;0;266;0;0;;0;0;0;0;0
374;208;166;1;208;;324;208;116;1;422;;334;422;0;1;334;;266;334;0;1;273;;234;273;0;1;234
374;177;197;1;177;;116;177;0;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
374;183;191;1;183;;422;183;239;1;299;;334;299;35;1;299;;273;299;0;1;273;;234;273;0;1;234
374;0;374;0;0;;239;0;239;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
374;221;153;1;221;;239;221;239;0;0;;334;0;334;0;0;;273;0;273;0;0;;0;0;0;0;0
153;209;0;0;0;;239;0;239;0;0;;334;0;334;0;0;;273;0;273;0;0;;0;0;0;0;0
0;203;0;0;0;;538;0;317;1;221;;334;221;113;1;221;;273;221;52;1;221;;234;221;13;1;221
221;0;221;1;153;;317;153;164;0;0;;334;0;334;0;0;;52;0;52;0;0;;13;0;13;0;0
374;200;174;1;200;;385;200;185;1;353;;334;353;0;1;334;;273;334;0;1;273;;234;273;0;1;234
374;226;148;1;226;;185;226;0;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
374;254;120;1;254;;353;254;99;1;439;;334;439;0;1;334;;273;334;0;1;273;;234;273;0;1;234
120;0;120;0;0;;99;0;99;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
120;192;0;0;0;;99;0;99;0;0;;334;0;334;0;0;;273;0;273;0;0;;0;0;0;0;0
254;227;27;1;347;;99;347;0;0;0;;334;0;334;0;0;;273;0;273;0;0;;0;0;0;0;0
374;144;230;1;144;;439;144;295;1;243;;334;243;91;1;243;;273;243;30;1;234;;234;234;0;1;234
374;0;374;0;0;;295;0;295;0;0;;334;0;334;0;0;;30;0;30;0;0;;0;0;0;0;0
374;193;181;1;193;;538;193;345;1;193;;334;193;141;1;193;;264;193;71;1;195;;234;195;39;1;195
374;236;138;1;236;;345;236;109;0;0;;334;0;334;0;0;;71;0;71;0;0;;39;0;39;0;0
138;254;0;0;0;;109;0;109;0;0;;334;0;334;0;0;;266;0;266;0;0;;39;0;39;0;0
0;0;0;0;0;;109;0;109;0;0;;334;0;334;0;0;;266;0;266;0;0;;39;0;39;0;0
236;220;16;1;358;;302;358;0;1;538;;334;538;0;1;334;;266;334;0;1;273;;234;273;0;1;234
374;176;198;1;176;;0;176;0;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
374;225;149;1;225;;538;225;313;1;225;;334;225;109;1;225;;273;225;48;1;221;;234;221;13;1;221
374;0;374;0;0;;313;0;313;0;0;;334;0;334;0;0;;48;0;48;0;0;;13;0;13;0;0
374;210;164;1;210;;538;210;328;1;210;;334;210;124;1;210;;269;210;59;1;208;;234;208;26;1;208
164;161;3;0;0;;328;0;328;0;0;;334;0;334;0;0;;59;0;59;0;0;;26;0;26;0;0
3;221;0;0;0;;328;0;328;0;0;;334;0;334;0;0;;267;0;267;0;0;;26;0;26;0;0
210;0;210;1;164;;328;164;164;0;0;;334;0;334;0;0;;267;0;267;0;0;;26;0;26;0;0
374;226;148;1;226;;374;226;148;1;390;;334;390;0;1;334;;267;334;0;1;273;;234;273;0;1;234
374;211;163;1;211;;148;211;0;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
374;148;226;1;148;;390;148;242;1;296;;334;296;38;1;296;;273;296;0;1;273;;234;273;0;1;234
374;0;374;0;0;;242;0;242;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
374;173;201;1;173;;242;173;242;0;0;;334;0;334;0;0;;273;0;273;0;0;;0;0;0;0;0
201;170;31;0;0;;242;0;242;0;0;;334;0;334;0;0;;273;0;273;0;0;;0;0;0;0;0
31;250;0;0;0;;538;0;365;1;173;;334;173;161;1;173;;273;173;100;1;169;;234;169;65;1;169
173;0;173;1;201;;365;201;164;0;0;;334;0;334;0;0;;100;0;100;0;0;;65;0;65;0;0
374;229;145;1;229;;337;229;108;1;430;;334;430;0;1;334;;269;334;0;1;273;;234;273;0;1;234
374;195;179;1;195;;108;195;0;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
374;179;195;1;179;;430;179;251;1;287;;334;287;47;1;287;;273;287;0;1;273;;234;273;0;1;234
195;0;195;0;0;;251;0;251;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
195;157;38;0;0;;251;0;251;0;0;;334;0;334;0;0;;273;0;273;0;0;;0;0;0;0;0
217;222;0;1;374;;251;374;0;0;0;;334;0;334;0;0;;273;0;273;0;0;;0;0;0;0;0
374;256;118;1;256;;287;256;31;1;507;;334;507;0;1;334;;273;334;0;1;273;;234;273;0;1;234
374;0;374;0;0;;31;0;31;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
374;207;167;1;207;;538;207;331;1;207;;334;207;127;1;207;;273;207;66;1;208;;234;208;26;1;208
374;214;160;1;214;;331;214;117;0;0;;334;0;334;0;0;;66;0;66;0;0;;26;0;26;0;0
160;201;0;0;0;;117;0;117;0;0;;334;0;334;0;0;;274;0;274;0;0;;26;0;26;0;0
0;0;0;0;0;;117;0;117;0;0;;334;0;334;0;0;;274;0;274;0;0;;26;0;26;0;0
214;209;5;1;369;;324;369;0;1;538;;334;538;0;1;334;;274;334;0;1;273;;234;273;0;1;234
374;224;150;1;224;;0;224;0;0;0;;334;0;334;0;0;;0;0;0;0;0;;0;0;0;0;0
374;244;130;1;244;;538;244;294;1;244;;334;244;90;1;244;;273;244;29;1;234;;234;234;0;1;234
374;0;374;0;0;;294;0;294;0;0;;334;0;334;0;0;;29;0;29;0;0;;0;0;0;0;0
374;215;159;1;215;;538;215;323;1;215;;334;215;119;1;215;;263;215;48;1;221;;234;221;13;1;221
159;154;5;0;0;;323;0;323;0;0;;334;0;334;0;0;;48;0;48;0;0;;13;0;13;0;0
5;205;0;0;0;;323;0;323;0;0;;334;0;334;0;0;;269;0;269;0;0;;13;0;13;0;0
